time rocket_mass
1691260110.5385237 8385424 
1691260111.5160375 8385410 
1691260112.4928236 8385442 
1691260113.4733753 8385366 
1691260114.5352964 8385424 
1691260115.5127084 8385424 
1691260116.4907117 8385424 
1691260117.4672482 8385409 
1691260118.5333042 8385399 
1691260119.5101218 8385424 
1691260120.4871132 8385392 
1691260121.4641607 8385370 
1691260122.5303106 8385415 
1691260123.5073624 8385425 
1691260124.484099 8385396 
1691260125.4621694 8385337 
1691260126.5281901 8385404 
1691260127.5053265 8385369 
1691260128.4823737 8385409 
1691260129.5483103 8385374 
1691260130.5257325 8385356 
1691260131.5024507 8385384 
1691260132.4797375 8385378 
1691260133.5455322 8385366 
1691260134.5225737 8385365 
1691260135.4996178 8385376 
1691260136.4782166 8385356 
1691260137.5441635 8385362 
1691260138.531932 8385363 
1691260139.4989202 8385357 
1691260140.4748998 8385347 
1691260141.5409114 8385391 
1691260142.5180552 8385371 
1691260143.4949875 8385383 
1691260144.4732661 8385385 
1691260145.5392818 8385369 
1691260146.5162365 8385400 
1691260147.4935005 8385339 
1691260148.470423 8385382 
1691260149.536496 8385374 
1691260150.5136964 8385362 
1691260151.4906647 8385332 
1691260152.4686546 8385382 
1691260153.5328212 8385351 
1691260154.5107625 8385340 
1691260155.4877558 8385374 
1691260156.4650924 8385386 
1691260157.530713 8385372 
1691260158.5078819 8385361 
1691260159.4851596 8385416 
1691260160.4620848 8385371 
1691260161.5281131 8385356 
1691260162.5060282 8385369 
1691260163.4832447 8385334 
1691260164.5491683 8385384 
1691260165.528478 8385350 
1691260166.5035346 8385352 
1691260167.4802988 8385390 
1691260168.5466034 8385344 
1691260169.5235145 8385336 
1691260170.5002182 8385329 
1691260171.477383 8385321 
1691260172.5436544 8385342 
1691260173.5217743 8385378 
1691260174.4984589 8385354 
1691260175.4757323 8385384 
1691260176.5417955 8385424 
1691260177.5233247 8385357 
1691260178.495825 8385363 
1691260179.4729474 8385457 
1691260180.5389538 8385432 
1691260181.5160937 8385397 
1691260182.4931333 8385391 
1691260183.47105 8385378 
1691260184.537307 8385417 
1691260185.51445 8385378 
1691260186.4912748 8385383 
1691260187.468272 8385389 
1691260188.534363 8385399 
1691260189.5101995 8385428 
1691260190.4882429 8385410 
1691260191.465612 8385394 
1691260192.5316515 8385394 
1691260193.5085301 8385392 
1691260194.4858394 8385409 
1691260195.551652 8385420 
1691260196.5308616 8385395 
1691260197.505878 8385404 
1691260198.483901 8385430 
1691260199.549872 8385402 
1691260200.5267024 8385443 
1691260201.503766 8385365 
1691260202.4810328 8385383 
1691260203.5470052 8385380 
1691260204.523938 8385389 
1691260205.501136 8385366 
1691260206.4854496 8385411 
1691260207.5443466 8385401 
1691260208.5212703 8385400 
1691260209.498338 8385372 
1691260210.4756045 8385376 
1691260211.5422184 8385384 
1691260212.5185912 8385385 
1691260213.4955223 8385391 
1691260214.472301 8385420 
1691260215.5384552 8385416 
1691260216.5263016 8385415 
1691260217.4928226 8385430 
1691260218.4707272 8385432 
1691260219.5357478 8385347 
1691260220.5140035 8385394 
1691260221.490666 8385381 
1691260222.4706442 8385378 
1691260223.53407 8385395 
1691260224.5107582 8385462 
1691260225.4871147 8385403 
1691260226.4641304 8385448 
1691260227.5302157 8385416 
1691260228.507259 8385455 
1691260229.4842865 8385451 
1691260230.550357 8385405 
1691260231.5273294 8385432 
1691260232.5043917 8385456 
1691260233.482492 8385437 
1691260234.5472445 8385416 
1691260235.524576 8385437 
1691260236.501494 8385480 
1691260237.479656 8385429 
1691260238.5447237 8385445 
1691260239.5227811 8385443 
1691260240.4998183 8385435 
1691260241.4768896 8385457 
1691260242.542949 8385442 
1691260243.520061 8385417 
1691260244.497065 8385425 
1691260245.4755938 8385440 
1691260246.540003 8385464 
1691260247.5168715 8385422 
1691260248.496455 8385441 
1691260249.4719589 8385466 
1691260250.5383544 8385423 
1691260251.5154076 8385430 
1691260252.4924226 8385427 
1691260253.4707675 8385466 
1691260254.535507 8385382 
1691260255.514411 8385430 
1691260256.4884758 8385460 
1691260257.4663718 8385407 
1691260258.5324657 8385422 
1691260259.509614 8385425 
1691260260.4859648 8385435 
1691260261.5517485 8385439 
1691260262.5285048 8385450 
1691260263.5056264 8385487 
1691260264.4826918 8385461 
1691260265.5507715 8385463 
1691260266.5257277 8385445 
1691260267.504175 8385423 
1691260268.481156 8385457 
1691260269.5470748 8385428 
1691260270.5243747 8385412 
1691260271.5010264 8385413 
1691260272.478243 8385404 
1691260273.5445187 8385417 
1691260274.5211954 8385417 
1691260275.4982996 8385398 
1691260276.4752388 8385401 
1691260277.541582 8385406 
1691260278.5183382 8385395 
1691260279.4972544 8385414 
1691260280.4723928 8385418 
1691260281.538706 8385333 
1691260282.5154967 8385415 
1691260283.49275 8385393 
1691260284.4713998 8385366 
1691260285.5356894 8385377 
1691260286.5126922 8385349 
1691260287.4910202 8385413 
1691260288.4677653 8385395 
1691260289.5343196 8385386 
1691260290.511055 8385389 
1691260291.4881203 8385383 
1691260292.5541844 8385375 
1691260293.5314531 8385414 
1691260294.5101364 8385413 
1691260295.4852493 8385385 
1691260296.5503373 8385416 
1691260297.5283725 8385393 
1691260298.5044363 8385364 
1691260299.4816213 8385386 
1691260300.5475786 8385380 
1691260301.524341 8385378 
1691260302.5016634 8385383 
1691260303.4796555 8385399 
1691260304.549969 8385410 
1691260305.5232854 8385420 
1691260306.4996011 8385406 
1691260307.476965 8385377 
1691260308.5429542 8385428 
1691260309.5199728 8385410 
1691260310.4967575 8385441 
1691260311.4741023 8385363 
1691260312.539991 8385404 
1691260313.517135 8385355 
1691260314.4942384 8385353 
1691260315.4725153 8385381 
1691260316.538361 8385386 
1691260317.5152555 8385376 
1691260318.4922788 8385397 
1691260319.4696229 8385376 
1691260320.535415 8385369 
1691260321.5126839 8385413 
1691260322.490629 8385392 
1691260323.4694295 8385419 
1691260324.5337958 8385411 
1691260325.510542 8385394 
1691260326.487583 8385426 
1691260327.5540457 8385413 
1691260328.5306444 8385378 
1691260329.5076854 8385432 
1691260330.485881 8385437 
1691260331.554804 8385428 
1691260332.5282261 8385450 
1691260333.5054011 8385460 
1691260334.482173 8385448 
1691260335.5485938 8385385 
1691260336.5251927 8385404 
1691260337.5021737 8385446 
1691260338.4800935 8385415 
1691260339.5461564 8385424 
1691260340.5245798 8385448 
1691260341.5002606 8385409 
1691260342.4774005 8385431 
1691260343.5444922 8385467 
1691260344.5204234 8385409 
1691260345.4985566 8385474 
1691260346.475443 8385486 
1691260347.5417747 8385450 
1691260348.5187805 8385418 
1691260349.4958422 8385456 
1691260350.4727926 8385385 
1691260351.5390773 8385434 
1691260352.5172327 8385442 
1691260353.4938757 8385463 
1691260354.4711964 8385473 
1691260355.5373065 8385448 
1691260356.514208 8385404 
1691260357.4913108 8385412 
1691260358.4693186 8385393 
1691260359.535292 8385412 
1691260360.5125268 8385403 
1691260361.4897115 8385423 
1691260362.5568438 8385437 
1691260363.5473876 8385460 
1691260364.5103798 8385443 
1691260365.4875937 8385436 
1691260366.5537055 8385454 
1691260367.5311372 8385476 
1691260368.506752 8385470 
1691260369.4837787 8385473 
1691260370.5498338 8385482 
1691260371.528765 8385486 
1691260372.506678 8385447 
1691260373.4821742 8385460 
1691260374.5481544 8385415 
1691260375.5251157 8385462 
1691260376.5021777 8385423 
1691260377.4791918 8385442 
1691260378.5450673 8385423 
1691260379.522109 8385439 
1691260380.4990687 8385408 
1691260381.4764118 8385428 
1691260382.5430992 8385438 
1691260383.5192819 8385437 
1691260384.4962742 8385454 
1691260385.4734612 8385451 
1691260386.5393293 8385451 
1691260387.5170066 8385444 
1691260388.4946716 8385437 
1691260389.4705102 8385438 
1691260390.536534 8385441 
1691260391.5144079 8385434 
1691260392.4907765 8385441 
1691260393.4679508 8385439 
1691260394.5340352 8385469 
1691260395.511659 8385495 
1691260396.4880934 8385437 
1691260397.55417 8385425 
1691260398.5346546 8385439 
1691260399.5082357 8385426 
1691260400.4851487 8385418 
1691260401.551353 8385461 
1691260402.528074 8385394 
1691260403.505486 8385449 
1691260404.481558 8385466 
1691260405.5475848 8385435 
1691260406.5242345 8385452 
1691260407.5016074 8385466 
1691260408.4796503 8385452 
1691260409.5448384 8385472 
1691260410.5229414 8385446 
1691260411.4999595 8385504 
1691260412.4768295 8385474 
1691260413.5428946 8385463 
1691260414.5199363 8385489 
1691260415.4970276 8385474 
1691260416.4740963 8385441 
1691260417.540162 8385451 
1691260418.51712 8385456 
1691260419.4956336 8385399 
1691260420.471185 8385438 
1691260421.5372713 8385405 
1691260422.5150132 8385465 
1691260423.491328 8385396 
1691260424.4681473 8385431 
1691260425.5344245 8385409 
1691260426.511422 8385434 
1691260427.488496 8385428 
1691260428.554631 8385434 
1691260429.531355 8385436 
1691260430.5083783 8385399 
1691260431.4856975 8385448 
1691260432.5517125 8385422 
1691260433.5288606 8385420 
1691260434.5058541 8385440 
1691260435.482929 8385475 
1691260436.548953 8385435 
1691260437.5260365 8385461 
1691260438.5030031 8385478 
1691260439.4811976 8385413 
1691260440.546234 8385429 
1691260441.5321214 8385501 
1691260442.5002415 8385463 
1691260443.4771948 8385483 
1691260444.5431905 8385437 
1691260445.520119 8385519 
1691260446.4973006 8385471 
1691260447.4743977 8385503 
1691260448.5405495 8385465 
1691260449.5173585 8385483 
1691260450.4944015 8385449 
1691260451.4727452 8385502 
1691260452.5385082 8385495 
1691260453.5155563 8385470 
1691260454.4925625 8385453 
1691260455.469652 8385490 
1691260456.535608 8385461 
1691260457.512943 8385503 
1691260458.490714 8385475 
1691260459.5572083 8385469 
1691260460.5340762 8385462 
1691260461.5110643 8385466 
1691260462.4881134 8385464 
1691260463.5541983 8385466 
1691260464.5322464 8385457 
1691260465.509307 8385483 
1691260466.4863381 8385467 
1691260467.5522804 8385487 
1691260468.5292618 8385452 
1691260469.506266 8385466 
1691260470.494234 8385451 
1691260471.5503979 8385510 
1691260472.5273485 8385457 
1691260473.504472 8385479 
1691260474.4816728 8385450 
1691260475.5478384 8385461 
1691260476.5249035 8385453 
1691260477.502049 8385438 
1691260478.4788957 8385463 
1691260479.545182 8385446 
1691260480.53165 8385431 
1691260481.5007472 8385467 
1691260482.4771879 8385442 
1691260483.543362 8385426 
1691260484.519918 8385494 
1691260485.4972546 8385470 
1691260486.475229 8385448 
1691260487.541314 8385484 
1691260488.5183072 8385453 
1691260489.496075 8385455 
1691260490.472439 8385452 
1691260491.5383596 8385522 
1691260492.5165212 8385461 
1691260493.4936852 8385508 
1691260494.4707267 8385465 
1691260495.5367148 8385484 
1691260496.5137947 8385440 
1691260497.4919167 8385436 
1691260498.5578666 8385467 
1691260499.5348961 8385462 
1691260500.511921 8385474 
1691260501.488817 8385470 
1691260502.5559764 8385465 
1691260503.533161 8385438 
1691260504.5101728 8385478 
1691260505.487095 8385459 
1691260506.553348 8385425 
1691260507.5313277 8385482 
1691260508.5084922 8385458 
1691260509.4971077 8385457 
1691260510.5514145 8385479 
1691260511.5284457 8385485 
1691260512.5071666 8385483 
1691260513.4825735 8385487 
1691260514.5483403 8385523 
1691260515.5275023 8385471 
1691260516.50269 8385525 
1691260517.4808393 8385537 
1691260518.5465288 8385508 
1691260519.5258102 8385512 
1691260520.5008788 8385521 
1691260521.4790018 8385486 
1691260522.5449176 8385498 
1691260523.5218227 8385543 
1691260524.4988623 8385511 
1691260525.4758475 8385479 
1691260526.5420225 8385506 
1691260527.5202863 8385491 
1691260528.4973798 8385483 
1691260529.4744806 8385486 
1691260530.540043 8385493 
1691260531.517403 8385481 
1691260532.4954395 8385487 
1691260533.4738123 8385488 
1691260534.5386157 8385506 
1691260535.5155532 8385484 
1691260536.4924726 8385466 
1691260537.4704494 8385500 
1691260538.5368292 8385486 
1691260539.5136483 8385479 
1691260540.49058 8385467 
1691260541.5565858 8385484 
1691260542.534661 8385497 
1691260543.5135953 8385519 
1691260544.4890382 8385467 
1691260545.555016 8385489 
1691260546.5318875 8385454 
1691260547.508921 8385448 
1691260548.4966228 8385501 
1691260549.552028 8385486 
1691260550.5293968 8385466 
1691260551.506479 8385447 
1691260552.4834452 8385499 
1691260553.5493171 8385482 
1691260554.5275478 8385451 
1691260555.5042553 8385468 
1691260556.4816082 8385495 
1691260557.5473359 8385500 
1691260558.5267906 8385495 
1691260559.5026414 8385482 
1691260560.4798796 8385460 
1691260561.545818 8385492 
1691260562.52293 8385486 
1691260563.4998345 8385443 
1691260564.4783275 8385488 
1691260565.5439463 8385464 
1691260566.5211458 8385494 
1691260567.4982398 8385447 
1691260568.474872 8385468 
1691260569.5419598 8385472 
1691260570.5192945 8385485 
1691260571.496047 8385452 
1691260572.4735138 8385494 
1691260573.5392938 8385474 
1691260574.5178528 8385465 
1691260575.4944673 8385482 
1691260576.4714804 8385462 
1691260577.5378013 8385465 
1691260578.5145388 8385475 
1691260579.4916468 8385460 
1691260580.5577214 8385467 
1691260581.5356557 8385450 
1691260582.513202 8385474 
1691260583.49 8385479 
1691260584.5546734 8385497 
1691260585.531774 8385458 
1691260586.5087 8385398 
1691260587.4885304 8385442 
1691260588.5528393 8385493 
1691260589.5302343 8385456 
1691260590.506956 8385441 
1691260591.4843357 8385479 
1691260592.5500662 8385442 
1691260593.528011 8385467 
1691260594.5053768 8385431 
1691260595.4824262 8385468 
1691260596.5483882 8385440 
1691260597.5282598 8385413 
1691260598.503222 8385432 
1691260599.480519 8385488 
1691260600.5465953 8385441 
1691260601.523601 8385436 
1691260602.5016909 8385445 
1691260603.4779058 8385462 
1691260604.5435398 8385446 
1691260605.5229745 8385438 
1691260606.498896 8385459 
1691260607.475866 8385472 
1691260608.5417662 8385417 
1691260609.519038 8385451 
1691260610.4959083 8385448 
1691260611.4739847 8385443 
1691260612.5402799 8385430 
1691260613.5170999 8385413 
1691260614.4940145 8385421 
1691260615.560625 8385435 
1691260616.537569 8385506 
1691260617.514703 8385427 
1691260618.4922023 8385452 
1691260619.5575614 8385447 
1691260620.534582 8385423 
1691260621.5116694 8385491 
1691260622.4886 8385410 
1691260623.5546808 8385460 
1691260624.5316885 8385469 
1691260625.5099323 8385466 
1691260626.487164 8385450 
1691260627.5531604 8385464 
1691260628.5299761 8385459 
1691260629.5079978 8385391 
1691260630.4850883 8385444 
1691260631.5510895 8385389 
1691260632.5283315 8385403 
1691260633.504981 8385449 
1691260634.482824 8385447 
1691260635.5490303 8385477 
1691260636.5280948 8385387 
1691260637.5032508 8385409 
1691260638.4806669 8385388 
1691260639.5465794 8385421 
1691260640.523229 8385406 
1691260641.5016425 8385391 
1691260642.478823 8385410 
1691260643.5447338 8385404 
1691260644.5215018 8385416 
1691260645.4988701 8385447 
1691260646.4768274 8385440 
1691260647.542639 8385457 
1691260648.5195353 8385482 
1691260649.4969637 8385433 
1691260650.4739099 8385423 
1691260651.5397315 8385407 
1691260652.518216 8385423 
1691260653.495743 8385443 
1691260654.5609367 8385467 
1691260655.5369835 8385424 
1691260656.51437 8385413 
1691260657.4913716 8385453 
1691260658.5580976 8385416 
1691260659.5353427 8385425 
1691260660.5126476 8385437 
1691260661.4895337 8385451 
1691260662.555406 8385449 
1691260663.532412 8385427 
1691260664.510363 8385429 
1691260665.4906125 8385423 
1691260666.5564795 8385413 
1691260667.5320919 8385423 
1691260668.5078242 8385444 
1691260669.4861195 8385441 
1691260670.5519073 8385435 
1691260671.528966 8385447 
1691260672.5060592 8385417 
1691260673.4831479 8385461 
1691260674.54937 8385430 
1691260675.5269215 8385416 
1691260676.5041115 8385454 
1691260677.4814105 8385488 
1691260678.5472314 8385485 
1691260679.5243936 8385445 
1691260680.5011654 8385451 
1691260681.4786038 8385432 
1691260682.5441964 8385436 
1691260683.5224001 8385412 
1691260684.4997022 8385456 
1691260685.4782028 8385413 
1691260686.5424283 8385450 
1691260687.5201898 8385440 
1691260688.4977698 8385431 
1691260689.4755313 8385457 
1691260690.5405989 8385432 
1691260691.5166574 8385423 
1691260692.4939837 8385432 
1691260693.56117 8385458 
1691260694.537223 8385484 
1691260695.5190227 8385496 
1691260696.492127 8385466 
1691260697.5579302 8385490 
1691260698.5352204 8385465 
1691260699.5132482 8385465 
1691260700.4905117 8385467 
1691260701.5561118 8385426 
1691260702.5334961 8385499 
1691260703.5111737 8385483 
1691260704.488657 8385436 
1691260705.5547376 8385416 
1691260706.5315466 8385464 
1691260707.5097842 8385454 
1691260708.4869263 8385471 
1691260709.5529494 8385469 
1691260710.5296087 8385438 
1691260711.5068307 8385445 
1691260712.4851255 8385482 
1691260713.5506568 8385486 
1691260714.5280738 8385465 
1691260715.5050392 8385465 
1691260716.482093 8385484 
1691260717.5491157 8385459 
1691260718.5262022 8385447 
1691260719.507657 8385435 
1691260720.4805892 8385435 
1691260721.5460923 8385474 
1691260722.5242689 8385477 
1691260723.501636 8385487 
1691260724.479985 8385496 
1691260725.5494888 8385478 
1691260726.5218775 8385457 
1691260727.4988055 8385448 
1691260728.4761589 8385441 
1691260729.541465 8385444 
1691260730.5185351 8385452 
1691260731.496339 8385475 
1691260732.4730635 8385438 
1691260733.5398774 8385449 
1691260734.5187912 8385442 
1691260735.4946315 8385410 
1691260736.5599856 8385404 
1691260737.5368094 8385426 
1691260738.515279 8385423 
1691260739.492521 8385428 
1691260740.5583043 8385396 
1691260741.5353603 8385420 
1691260742.5124133 8385397 
1691260743.491373 8385424 
1691260744.559719 8385354 
1691260745.5339415 8385376 
1691260746.5106974 8385434 
1691260747.4883604 8385367 
1691260748.554574 8385393 
1691260749.5315764 8385397 
1691260750.5097237 8385433 
1691260751.4859102 8385335 
1691260752.5518901 8385389 
1691260753.529931 8385361 
1691260754.5068371 8385385 
1691260755.4837453 8385354 
1691260756.5501752 8385394 
1691260757.5281131 8385367 
1691260758.5050159 8385352 
1691260759.4821258 8385363 
1691260760.5483117 8385371 
1691260761.5258205 8385366 
1691260762.5033116 8385399 
1691260763.4795938 8385328 
1691260764.5455122 8385411 
1691260765.5225334 8385402 
1691260766.499978 8385376 
1691260767.4773662 8385407 
1691260768.543385 8385397 
1691260769.5206676 8385417 
1691260770.49781 8385400 
1691260771.4756653 8385395 
1691260772.5417025 8385407 
1691260773.518715 8385393 
1691260774.4956052 8385411 
1691260775.5616417 8385380 
1691260776.538851 8385424 
1691260777.5158734 8385442 
1691260778.4939125 8385416 
1691260779.559771 8385440 
1691260780.53749 8385454 
1691260781.5161467 8385409 
1691260782.4911377 8385425 
1691260783.557289 8385430 
1691260784.5377624 8385436 
1691260785.5124662 8385432 
1691260786.489506 8385446 
1691260787.5555022 8385433 
1691260788.5328467 8385465 
1691260789.510646 8385454 
1691260790.4875255 8385480 
1691260791.5534403 8385418 
1691260792.530824 8385394 
1691260793.5158072 8385438 
1691260794.4858372 8385390 
1691260795.551714 8385389 
1691260796.528956 8385402 
1691260797.5061164 8385431 
1691260798.483068 8385412 
1691260799.5479832 8385430 
1691260800.5251868 8385399 
1691260801.50313 8385385 
1691260802.481517 8385387 
1691260803.5495763 8385383 
1691260804.5233068 8385437 
1691260805.5020397 8385439 
1691260806.4784036 8385426 
1691260807.5453112 8385453 
1691260808.5215323 8385407 
1691260809.4999795 8385453 
1691260810.4756067 8385441 
1691260811.5429428 8385427 
1691260812.521301 8385442 
1691260813.4967537 8385443 
1691260814.562627 8385463 
1691260815.539634 8385485 
1691260816.516879 8385426 
1691260817.4948153 8385430 
1691260818.5608597 8385410 
1691260819.5376236 8385450 
1691260820.5151703 8385425 
1691260821.4920819 8385440 
1691260822.557843 8385397 
1691260823.536007 8385421 
1691260824.512961 8385435 
1691260825.4905603 8385430 
1691260826.5560281 8385461 
1691260827.5331395 8385431 
1691260828.5102577 8385420 
1691260829.488158 8385435 
1691260830.5546 8385435 
1691260831.5315804 8385408 
1691260832.5160165 8385435 
1691260833.4867043 8385420 
1691260834.5525255 8385416 
1691260835.5296876 8385432 
1691260836.5073402 8385450 
1691260837.4827788 8385426 
1691260838.5485523 8385434 
1691260839.5269923 8385430 
1691260840.5045905 8385484 
1691260841.4828455 8385431 
1691260842.5489583 8385437 
1691260843.5256934 8385417 
1691260844.501169 8385461 
1691260845.4782407 8385451 
1691260846.5455427 8385438 
1691260847.5211945 8385442 
1691260848.4982843 8385434 
1691260849.475177 8385460 
1691260850.541443 8385457 
1691260851.5195243 8385462 
1691260852.496571 8385478 
1691260853.5622826 8385426 
1691260854.540566 8385452 
1691260855.5163777 8385444 
1691260856.4937055 8385457 
1691260857.5618353 8385495 
1691260858.5365846 8385414 
1691260859.5155027 8385415 
1691260860.4907835 8385474 
1691260861.5576396 8385448 
1691260862.5338745 8385437 
1691260863.512094 8385440 
1691260864.4904652 8385416 
1691260865.5556467 8385445 
1691260866.532377 8385429 
1691260867.5099938 8385428 
1691260868.4873226 8385449 
1691260869.5554605 8385456 
1691260870.53432 8385432 
1691260871.5105152 8385450 
1691260872.484387 8385451 
1691260873.5509315 8385448 
1691260874.5277045 8385403 
1691260875.5046873 8385409 
1691260876.4824245 8385432 
1691260877.5487382 8385393 
1691260878.5267663 8385437 
1691260879.5030954 8385378 
1691260880.4795914 8385385 
1691260881.547512 8385436 
1691260882.5239654 8385411 
1691260883.500723 8385393 
1691260884.4782953 8385397 
1691260885.5441406 8385420 
1691260886.5217118 8385464 
1691260887.4992092 8385401 
1691260888.565452 8385463 
1691260889.5421543 8385425 
1691260890.5195246 8385437 
1691260891.4963868 8385483 
1691260892.5624194 8385444 
1691260893.5404344 8385454 
1691260894.5173771 8385478 
1691260895.4943066 8385442 
1691260896.5612154 8385450 
1691260897.5383928 8385444 
1691260898.5153909 8385475 
1691260899.4931574 8385410 
1691260900.5590305 8385461 
1691260901.5358934 8385441 
1691260902.5130656 8385469 
1691260903.48986 8385468 
1691260904.5566547 8385476 
1691260905.5341406 8385459 
1691260906.5099216 8385459 
1691260907.4870906 8385452 
1691260908.5530996 8385450 
1691260909.530287 8385490 
1691260910.5105114 8385477 
1691260911.4850328 8385433 
1691260912.551057 8385499 
1691260913.528203 8385474 
1691260914.5052564 8385443 
1691260915.4838521 8385468 
1691260916.5493603 8385493 
1691260917.5267015 8385475 
1691260918.5038419 8385503 
1691260919.4805307 8385492 
1691260920.5465782 8385449 
1691260921.5247488 8385476 
1691260922.5019517 8385477 
1691260923.478718 8385461 
1691260924.5447354 8385457 
1691260925.5228345 8385430 
1691260926.5015228 8385447 
1691260927.477059 8385492 
1691260928.544104 8385478 
1691260929.5217419 8385518 
1691260930.4982111 8385502 
1691260931.564376 8385430 
1691260932.541748 8385431 
1691260933.51939 8385467 
1691260934.4964328 8385441 
1691260935.5622437 8385477 
1691260936.5395834 8385457 
1691260937.5186145 8385427 
1691260938.4955423 8385449 
1691260939.5606182 8385452 
1691260940.5419326 8385442 
1691260941.5146139 8385488 
1691260942.4917095 8385427 
1691260943.5579264 8385450 
1691260944.5348196 8385430 
1691260945.5118208 8385472 
1691260946.4889112 8385421 
1691260947.5550973 8385444 
1691260948.5331228 8385409 
1691260949.5120564 8385407 
1691260950.4871767 8385465 
1691260951.5531502 8385406 
1691260952.530888 8385431 
1691260953.5083442 8385418 
1691260954.4852035 8385439 
1691260955.5510635 8385410 
1691260956.5281262 8385477 
1691260957.5064433 8385370 
1691260958.4836047 8385432 
1691260959.5500944 8385448 
1691260960.5278141 8385478 
1691260961.5034938 8385440 
1691260962.4815872 8385433 
1691260963.5491414 8385420 
1691260964.5248492 8385408 
1691260965.5018055 8385430 
1691260966.4796493 8385407 
1691260967.5461874 8385427 
1691260968.5228047 8385422 
1691260969.499932 8385434 
1691260970.5659993 8385417 
1691260971.5431402 8385447 
1691260972.520554 8385459 
1691260973.4971113 8385398 
1691260974.5632675 8385445 
1691260975.5413237 8385449 
1691260976.5183764 8385468 
1691260977.4953735 8385454 
1691260978.5604787 8385454 
1691260979.5374722 8385436 
1691260980.515661 8385412 
1691260981.4924653 8385472 
1691260982.5586052 8385437 
1691260983.5355878 8385444 
1691260984.51274 8385470 
1691260985.4907532 8385459 
1691260986.5568616 8385459 
1691260987.5348074 8385471 
1691260988.5116804 8385473 
1691260989.4892998 8385502 
1691260990.556039 8385435 
1691260991.5318975 8385437 
1691260992.509333 8385449 
1691260993.486286 8385419 
1691260994.5518827 8385441 
1691260995.5307713 8385444 
1691260996.5072243 8385467 
1691260997.4847236 8385467 
1691260998.55098 8385423 
1691260999.5295298 8385432 
1691261000.5055623 8385443 
1691261001.482475 8385469 
1691261002.5484147 8385452 
1691261003.5255725 8385453 
1691261004.5025277 8385467 
1691261005.480625 8385431 
1691261006.546788 8385422 
1691261007.5238085 8385425 
1691261008.5012782 8385399 
1691261009.566815 8385399 
1691261010.543952 8385397 
1691261011.5220697 8385435 
1691261012.4989202 8385416 
1691261013.5649288 8385443 
1691261014.5409 8385421 
1691261015.5180094 8385410 
1691261016.4961734 8385413 
1691261017.5622756 8385388 
1691261018.5393167 8385383 
1691261019.5163658 8385363 
1691261020.493235 8385371 
1691261021.5591946 8385415 
1691261022.5374458 8385402 
1691261023.514378 8385385 
1691261024.4915807 8385374 
1691261025.5575523 8385393 
1691261026.5357058 8385399 
1691261027.516688 8385411 
1691261028.4899566 8385435 
1691261029.555682 8385417 
1691261030.533864 8385404 
1691261031.510948 8385368 
1691261032.4878585 8385371 
1691261033.5540533 8385419 
1691261034.5317223 8385416 
1691261035.5090184 8385388 
1691261036.4861345 8385387 
1691261037.5525548 8385426 
1691261038.5291376 8385391 
1691261039.5063093 8385399 
1691261040.4843266 8385425 
1691261041.5503185 8385402 
1691261042.5273569 8385412 
1691261043.5044212 8385409 
1691261044.482436 8385389 
1691261045.5512426 8385422 
1691261046.5255187 8385426 
1691261047.5023787 8385400 
1691261048.480509 8385382 
1691261049.54675 8385411 
1691261050.5228848 8385373 
1691261051.499747 8385389 
1691261052.5660086 8385434 
1691261053.5428717 8385427 
1691261054.5208702 8385410 
1691261055.498047 8385471 
1691261056.5642679 8385432 
1691261057.5499554 8385405 
1691261058.5179114 8385412 
1691261059.4961758 8385452 
1691261060.5634053 8385499 
1691261061.5390043 8385443 
1691261062.516289 8385486 
1691261063.4944177 8385457 
1691261064.5606291 8385442 
1691261065.5375412 8385456 
1691261066.5145261 8385473 
1691261067.4915154 8385457 
1691261068.5601313 8385482 
1691261069.5357223 8385463 
1691261070.5127378 8385450 
1691261071.4903002 8385442 
1691261072.555618 8385476 
1691261073.5341911 8385464 
1691261074.5168784 8385470 
1691261075.4880736 8385476 
1691261076.5574756 8385428 
1691261077.5309222 8385488 
1691261078.5091386 8385478 
1691261079.4859834 8385457 
1691261080.5522473 8385488 
1691261081.5290422 8385485 
1691261082.506258 8385482 
1691261083.4842677 8385507 
1691261084.5505424 8385464 
1691261085.527196 8385474 
1691261086.5112267 8385463 
1691261087.480343 8385504 
1691261088.5467062 8385521 
1691261089.5243335 8385492 
1691261090.5016024 8385481 
1691261091.568506 8385508 
1691261092.5444722 8385530 
1691261093.523042 8385474 
1691261094.4997559 8385470 
1691261095.5660062 8385488 
1691261096.5479653 8385504 
1691261097.5199773 8385505 
1691261098.4980352 8385528 
1691261099.5640435 8385522 
1691261100.5410964 8385526 
1691261101.5195243 8385491 
1691261102.49668 8385469 
1691261103.5612931 8385501 
1691261104.539166 8385497 
1691261105.5161195 8385479 
1691261106.4934087 8385497 
1691261107.5595088 8385496 
1691261108.5365734 8385502 
1691261109.5164502 8385520 
1691261110.4915473 8385458 
1691261111.5576835 8385516 
1691261112.534777 8385497 
1691261113.5126495 8385466 
1691261114.4899561 8385478 
1691261115.5560508 8385514 
1691261116.5329244 8385494 
1691261117.5098886 8385484 
1691261118.4882681 8385503 
1691261119.554125 8385486 
1691261120.5308135 8385492 
1691261121.5085788 8385470 
1691261122.485242 8385480 
1691261123.5527089 8385437 
1691261124.5291507 8385448 
1691261125.513151 8385469 
1691261126.4832902 8385454 
