time Temperature_tc1 Temperature_tc2
1691260456.6907177 1800 1900 
1691260457.6903176 1800 1900 
1691260458.6898525 1775 1900 
1691260459.6901577 1775 1875 
1691260460.690266 1775 1875 
1691260461.6904533 1775 1900 
1691260462.7003367 1800 1900 
1691260463.6904545 1800 1900 
1691260464.6903577 1800 1900 
1691260465.690493 1800 1900 
1691260466.6904292 1800 1900 
1691260467.692975 1800 1900 
1691260468.6902907 1800 1900 
1691260469.6904516 1800 1900 
1691260470.6902316 1800 1900 
1691260471.6917942 1800 1900 
1691260472.6904652 1800 1900 
1691260473.6905882 1775 1900 
1691260474.6900966 1775 1875 
1691260475.691265 1800 1900 
1691260476.6909063 1800 1900 
1691260477.690752 1775 1900 
1691260478.6899805 1775 1900 
1691260479.6908536 1775 1900 
1691260480.6911194 1775 1900 
1691260481.693641 1775 1900 
1691260482.690034 1775 1900 
1691260483.6909447 1775 1900 
1691260484.6914704 1775 1875 
1691260485.69143 1800 1875 
1691260486.6903768 1800 1875 
1691260487.69163 1800 1875 
1691260488.6922336 1800 1875 
1691260489.6921597 1800 1875 
1691260490.691392 1800 1875 
1691260491.6930764 1800 1900 
1691260492.6909912 1800 1900 
1691260493.6907458 1800 1900 
1691260494.689798 1800 1900 
1691260495.690785 1800 1900 
1691260496.6908147 1800 1925 
1691260497.690887 1800 1925 
1691260498.690927 1800 1925 
1691260499.6909897 1800 1925 
1691260500.690988 1800 1925 
1691260501.6959946 1800 1925 
1691260502.6911478 1800 1900 
1691260503.6911485 1800 1900 
1691260504.691447 1800 1900 
1691260505.6911073 1800 1900 
1691260506.6915612 1775 1900 
1691260507.691373 1800 1900 
1691260508.69143 1800 1900 
1691260509.6905262 1800 1900 
1691260510.6915078 1800 1900 
1691260511.6915298 1800 1900 
1691260512.6917272 1775 1900 
1691260513.6905148 1800 1925 
1691260514.6915174 1800 1900 
1691260515.6917503 1800 1900 
1691260516.6917622 1800 1925 
1691260517.6935427 1800 1925 
1691260518.6915607 1800 1925 
1691260519.6921313 1800 1900 
1691260520.6920373 1800 1925 
1691260521.691168 1800 1925 
1691260522.6925013 1800 1900 
1691260523.6919422 1800 1925 
1691260524.6922526 1800 1925 
1691260525.6910205 1800 1925 
1691260526.6920478 1800 1925 
1691260527.6921473 1800 1900 
1691260528.6912084 1800 1900 
1691260529.6910515 1800 1900 
1691260530.691412 1800 1900 
1691260531.6914575 1800 1900 
1691260532.6915221 1800 1900 
1691260533.6906369 1800 1900 
1691260534.6916459 1800 1900 
1691260535.693095 1800 1925 
1691260536.6915948 1800 1900 
1691260537.6911452 1800 1925 
1691260538.6916213 1800 1925 
1691260539.691818 1800 1925 
1691260540.6936483 1800 1925 
1691260541.6918774 1800 1925 
1691260542.691994 1800 1925 
1691260543.6933208 1825 1900 
1691260544.692098 1825 1900 
1691260545.692118 1825 1925 
1691260546.6919413 1825 1900 
1691260547.692218 1825 1900 
1691260548.693735 1825 1925 
1691260549.692393 1825 1900 
1691260550.7013674 1825 1925 
1691260551.692227 1825 1925 
1691260552.6912549 1825 1925 
1691260553.6925054 1825 1925 
1691260554.6923203 1825 1925 
1691260555.6923866 1825 1925 
1691260556.6919992 1825 1925 
1691260557.6924307 1825 1925 
1691260558.6927373 1850 1900 
1691260559.6928792 1825 1925 
1691260560.6918738 1825 1925 
1691260561.6926813 1825 1925 
1691260562.6927505 1825 1925 
1691260563.6932206 1825 1925 
1691260564.6922066 1825 1925 
1691260565.6922975 1825 1925 
1691260566.6922576 1825 1925 
1691260567.692354 1825 1900 
1691260568.691123 1825 1925 
1691260569.692364 1825 1925 
1691260570.6924155 1825 1900 
1691260571.6924214 1825 1900 
1691260572.6912625 1825 1900 
1691260573.6931925 1825 1925 
1691260574.6942255 1825 1900 
1691260575.6925497 1825 1925 
1691260576.6917272 1825 1925 
1691260577.692957 1825 1925 
1691260578.6926765 1825 1900 
1691260579.6981156 1825 1925 
1691260580.692749 1825 1900 
1691260581.6926153 1800 1925 
1691260582.6932476 1800 1925 
1691260583.6927104 1800 1900 
1691260584.6930556 1800 1900 
1691260585.6931129 1800 1900 
1691260586.6928859 1800 1900 
1691260587.6923244 1800 1900 
1691260588.693744 1800 1900 
1691260589.7049267 1800 1900 
1691260590.6930926 1800 1900 
1691260591.6922824 1800 1925 
1691260592.6931112 1800 1925 
1691260593.6934576 1800 1900 
1691260594.6933098 1800 1900 
1691260595.6922314 1775 1900 
1691260596.694274 1775 1900 
1691260597.6946664 1775 1900 
1691260598.6938472 1775 1900 
1691260599.6929176 1800 1900 
1691260600.6929827 1800 1900 
1691260601.6929889 1800 1900 
1691260602.69276 1800 1900 
1691260603.6919522 1800 1900 
1691260604.6926744 1800 1900 
1691260605.6953952 1800 1900 
1691260606.6929064 1800 1900 
1691260607.6918626 1800 1900 
1691260608.6931224 1800 1900 
1691260609.6930218 1800 1900 
1691260610.6930218 1800 1900 
1691260611.692173 1800 1900 
1691260612.693192 1800 1900 
1691260613.6933403 1800 1900 
1691260614.6931965 1800 1875 
1691260615.693739 1800 1900 
1691260616.6932845 1800 1875 
1691260617.6935718 1800 1900 
1691260618.6939526 1800 1875 
1691260619.693845 1800 1900 
1691260620.6942692 1800 1900 
1691260621.6936789 1800 1900 
1691260622.693985 1800 1900 
1691260623.694304 1800 1900 
1691260624.6938124 1800 1900 
1691260625.695099 1800 1900 
1691260626.6930063 1825 1900 
1691260627.6945975 1825 1900 
1691260628.6960862 1800 1900 
1691260629.6955795 1800 1900 
1691260630.693143 1800 1900 
1691260631.6942086 1825 1900 
1691260632.694301 1825 1900 
1691260633.694345 1825 1900 
1691260634.6934366 1825 1900 
1691260635.694404 1800 1900 
1691260636.695378 1800 1900 
1691260637.6934433 1800 1900 
1691260638.7031705 1800 1900 
1691260639.6934052 1800 1900 
1691260640.6934114 1800 1900 
1691260641.6934636 1800 1925 
1691260642.6927168 1800 1925 
1691260643.693883 1800 1925 
1691260644.6940196 1800 1925 
1691260645.693934 1800 1925 
1691260646.6926987 1800 1900 
1691260647.6937318 1800 1900 
1691260648.6939178 1800 1900 
1691260649.6938338 1800 1900 
1691260650.6931968 1800 1900 
1691260651.6940901 1800 1900 
1691260652.6941524 1800 1900 
1691260653.6940017 1800 1900 
1691260654.6940813 1800 1900 
1691260655.6946533 1800 1900 
1691260656.6943688 1800 1875 
1691260657.6945343 1775 1875 
1691260658.6943822 1775 1875 
1691260659.6942418 1775 1875 
1691260660.69451 1800 1875 
1691260661.694578 1775 1875 
1691260662.6944509 1775 1875 
1691260663.6947775 1775 1875 
1691260664.6944718 1800 1875 
1691260665.6935298 1775 1875 
1691260666.6948574 1775 1875 
1691260667.6993213 1775 1875 
1691260668.6948898 1775 1875 
1691260669.6940138 1775 1875 
1691260670.6949906 1775 1875 
1691260671.6950245 1775 1875 
1691260672.6941645 1775 1875 
1691260673.6929688 1775 1875 
1691260674.6939795 1775 1900 
1691260675.6942086 1775 1900 
1691260676.6943395 1800 1900 
1691260677.7089508 1800 1875 
1691260678.6948986 1800 1900 
1691260679.6942499 1800 1900 
1691260680.6942666 1800 1900 
1691260681.6932826 1800 1900 
1691260682.6943696 1800 1900 
1691260683.6944294 1800 1925 
1691260684.694459 1800 1925 
1691260685.6938944 1800 1900 
1691260686.6944797 1800 1925 
1691260687.7070138 1800 1925 
1691260688.6947944 1800 1900 
1691260689.6941607 1775 1925 
1691260690.6949909 1800 1925 
1691260691.6950686 1800 1925 
1691260692.6948433 1800 1925 
1691260693.696065 1800 1925 
1691260694.694859 1800 1925 
1691260695.694906 1800 1925 
1691260696.695145 1800 1925 
1691260697.6950438 1800 1925 
1691260698.69527 1800 1925 
1691260699.69512 1800 1925 
1691260700.6954606 1800 1925 
1691260701.6958687 1800 1925 
1691260702.695305 1800 1900 
1691260703.696402 1800 1900 
1691260704.6943617 1800 1900 
1691260705.6958253 1800 1900 
1691260706.6954246 1775 1900 
1691260707.6955123 1800 1900 
1691260708.694376 1800 1900 
1691260709.6948032 1800 1900 
1691260710.6945446 1800 1900 
1691260711.694943 1800 1900 
1691260712.6938934 1800 1900 
1691260713.6947732 1800 1900 
1691260714.6952095 1775 1875 
1691260715.6949215 1775 1875 
1691260716.6941445 1800 1875 
1691260717.6951473 1775 1875 
1691260718.6953635 1800 1875 
1691260719.6957772 1775 1875 
1691260720.6941586 1800 1875 
1691260721.695168 1775 1875 
1691260722.6954439 1775 1875 
1691260723.6955364 1775 1875 
1691260724.6973195 1775 1875 
1691260725.6955712 1775 1875 
1691260726.6971793 1775 1875 
1691260727.695966 1775 1875 
1691260728.6947763 1800 1875 
1691260729.6955695 1800 1875 
1691260730.695896 1800 1900 
1691260731.6958356 1800 1900 
1691260732.694933 1800 1900 
1691260733.696027 1800 1900 
1691260734.695999 1800 1875 
1691260735.6960444 1775 1900 
1691260736.7067416 1775 1900 
1691260737.6959066 1800 1875 
1691260738.6961606 1800 1875 
1691260739.6962056 1800 1900 
1691260740.696212 1775 1875 
1691260741.6961057 1775 1875 
1691260742.696161 1800 1875 
1691260743.6953683 1775 1900 
1691260744.6952183 1800 1900 
1691260745.6956437 1775 1875 
1691260746.695296 1775 1900 
1691260747.694339 1775 1900 
1691260748.6956413 1775 1875 
1691260749.6956801 1775 1875 
1691260750.6957698 1775 1900 
1691260751.6948044 1775 1900 
1691260752.696013 1775 1900 
1691260753.6965923 1775 1900 
1691260754.696838 1800 1900 
1691260755.6962733 1775 1900 
1691260756.6960366 1800 1925 
1691260757.6962442 1800 1925 
1691260758.695897 1775 1925 
1691260759.694921 1775 1925 
1691260760.6959503 1775 1900 
1691260761.6963384 1775 1925 
1691260762.6960185 1800 1900 
1691260763.69553 1775 1925 
1691260764.696554 1800 1925 
1691260765.69842 1775 1925 
1691260766.6965098 1775 1900 
1691260767.6952355 1800 1900 
1691260768.6964216 1775 1875 
1691260769.6963317 1775 1875 
1691260770.696659 1775 1875 
1691260771.6957037 1775 1875 
1691260772.6965106 1775 1875 
1691260773.6969655 1775 1875 
1691260774.6972296 1775 1875 
1691260775.698688 1775 1875 
1691260776.6968076 1775 1875 
1691260777.696686 1775 1875 
1691260778.6968944 1775 1875 
1691260779.6968818 1775 1875 
1691260780.6963542 1775 1875 
1691260781.6962564 1775 1875 
1691260782.6949713 1775 1875 
1691260783.696236 1775 1875 
1691260784.696322 1775 1900 
1691260785.6963959 1775 1900 
1691260786.6974845 1775 1900 
1691260787.6973715 1800 1900 
1691260788.6965628 1775 1900 
1691260789.696695 1800 1900 
1691260790.6954353 1800 1900 
1691260791.6964712 1775 1900 
1691260792.6966546 1800 1900 
1691260793.6968286 1800 1875 
1691260794.6958096 1800 1900 
1691260795.696862 1800 1900 
1691260796.6974087 1800 1900 
1691260797.696939 1775 1900 
1691260798.6960142 1775 1900 
1691260799.697299 1800 1900 
1691260800.6971188 1800 1900 
1691260801.6970947 1775 1900 
1691260802.6961162 1775 1875 
1691260803.6974316 1800 1875 
1691260804.697267 1800 1900 
1691260805.6973705 1775 1900 
1691260806.6964076 1775 1900 
1691260807.6971421 1800 1900 
1691260808.6974182 1800 1900 
1691260809.6974697 1800 1900 
1691260810.696488 1800 1900 
1691260811.6982353 1775 1900 
1691260812.6975992 1800 1900 
1691260813.6979003 1775 1900 
1691260814.6985044 1800 1900 
1691260815.6967351 1775 1900 
1691260816.6968546 1775 1900 
1691260817.6997228 1800 1900 
1691260818.6966496 1800 1900 
1691260819.696694 1800 1900 
1691260820.6970901 1800 1900 
1691260821.6957872 1800 1900 
1691260822.697215 1800 1900 
1691260823.6977413 1800 1900 
1691260824.7081926 1800 1900 
1691260825.6960433 1800 1900 
1691260826.6973696 1800 1900 
1691260827.6973302 1800 1900 
1691260828.6973834 1800 1925 
1691260829.696148 1800 1925 
1691260830.697543 1800 1900 
1691260831.6975117 1800 1900 
1691260832.6977684 1800 1925 
1691260833.6969368 1800 1925 
1691260834.6978774 1775 1925 
1691260835.6988924 1800 1925 
1691260836.697577 1775 1925 
1691260837.6967623 1800 1925 
1691260838.6978338 1775 1925 
1691260839.6979501 1800 1925 
1691260840.6980007 1775 1900 
1691260841.6969962 1775 1900 
1691260842.6978774 1775 1900 
1691260843.6990137 1775 1900 
1691260844.698231 1775 1900 
1691260845.6971958 1775 1900 
1691260846.6982415 1775 1900 
1691260847.698341 1775 1900 
1691260848.6981153 1800 1900 
1691260849.6972086 1775 1900 
1691260850.6981704 1775 1900 
1691260851.697833 1800 1900 
1691260852.6975787 1775 1900 
1691260853.7001817 1800 1900 
1691260854.6976783 1775 1900 
1691260855.6978269 1775 1900 
1691260856.6976874 1775 1900 
1691260857.6987803 1775 1900 
1691260858.6975265 1775 1900 
1691260859.698031 1775 1900 
1691260860.696885 1775 1900 
1691260861.697685 1800 1875 
1691260862.6980083 1800 1875 
1691260863.6999636 1775 1875 
1691260864.697138 1775 1875 
1691260865.698905 1775 1875 
1691260866.6983066 1800 1875 
1691260867.698415 1775 1875 
1691260868.6971962 1775 1875 
1691260869.699545 1775 1875 
1691260870.6983263 1800 1875 
1691260871.6989326 1775 1875 
1691260872.6975372 1775 1875 
1691260873.6983232 1775 1900 
1691260874.698355 1800 1900 
1691260875.69865 1775 1875 
1691260876.6979146 1775 1875 
1691260877.6987257 1775 1875 
1691260878.6989121 1775 1875 
1691260879.698518 1775 1875 
1691260880.6975625 1775 1875 
1691260881.6987252 1775 1875 
1691260882.698678 1800 1900 
1691260883.6987042 1775 1900 
1691260884.6981125 1775 1900 
1691260885.6990085 1775 1900 
1691260886.7000546 1800 1875 
1691260887.6983654 1800 1875 
1691260888.6981912 1800 1875 
1691260889.6982188 1800 1875 
1691260890.6982496 1800 1875 
1691260891.6983654 1800 1900 
1691260892.698405 1800 1875 
1691260893.6984334 1800 1900 
1691260894.6982963 1800 1900 
1691260895.698592 1800 1900 
1691260896.6986294 1800 1900 
1691260897.6989245 1800 1900 
1691260898.6987994 1800 1900 
1691260899.6974707 1800 1900 
1691260900.7001665 1800 1900 
1691260901.69905 1800 1900 
1691260902.700507 1800 1900 
1691260903.698018 1800 1900 
1691260904.6990197 1800 1900 
1691260905.6989834 1800 1900 
1691260906.6987882 1800 1900 
1691260907.698525 1800 1900 
1691260908.698841 1800 1900 
1691260909.6992652 1800 1900 
1691260910.6991336 1800 1900 
1691260911.698349 1800 1900 
1691260912.711055 1800 1900 
1691260913.6991403 1800 1925 
1691260914.6991954 1800 1925 
1691260915.698478 1800 1950 
1691260916.699444 1800 1925 
1691260917.6996026 1800 1925 
1691260918.699514 1800 1925 
1691260919.6983924 1800 1925 
1691260920.6997654 1800 1925 
1691260921.6998222 1800 1925 
1691260922.6999836 1800 1925 
1691260923.6978817 1800 1925 
1691260924.69859 1800 1925 
1691260925.6986425 1800 1925 
1691260926.6991482 1800 1925 
1691260927.6980164 1800 1925 
1691260928.6991313 1800 1925 
1691260929.699382 1800 1925 
1691260930.6988766 1800 1925 
1691260931.7002513 1800 1925 
1691260932.6991818 1800 1900 
1691260933.6992164 1800 1900 
1691260934.6993172 1800 1900 
1691260935.699165 1800 1900 
1691260936.6994758 1800 1900 
1691260937.6994984 1800 1900 
1691260938.6984966 1775 1900 
1691260939.6997285 1775 1900 
1691260940.6995518 1775 1900 
1691260941.7016203 1775 1875 
1691260942.6987865 1775 1875 
1691260943.699702 1775 1875 
1691260944.69975 1775 1875 
1691260945.6998467 1775 1875 
1691260946.698852 1775 1875 
1691260947.6998765 1775 1875 
1691260948.699951 1775 1900 
1691260949.6999874 1775 1875 
1691260950.6994312 1775 1900 
1691260951.7030382 1775 1875 
1691260952.6998825 1775 1875 
1691260953.7000146 1775 1875 
1691260954.6993816 1775 1900 
1691260955.700368 1775 1900 
1691260956.7001667 1775 1875 
1691260957.7002037 1775 1875 
1691260958.699269 1775 1875 
1691260959.6996038 1775 1875 
1691260960.699595 1775 1875 
1691260961.699313 1775 1875 
1691260962.699392 1775 1875 
1691260963.6997285 1775 1875 
1691260964.6996903 1775 1875 
1691260965.6997383 1775 1875 
1691260966.6987739 1775 1875 
1691260967.6999657 1775 1900 
1691260968.6997173 1775 1900 
1691260969.6999137 1800 1900 
1691260970.700751 1800 1900 
1691260971.7001443 1775 1900 
1691260972.7000449 1775 1875 
1691260973.7001364 1775 1875 
1691260974.7001789 1775 1875 
1691260975.7002094 1800 1900 
1691260976.7004795 1800 1900 
1691260977.6992817 1800 1925 
1691260978.7003272 1800 1925 
1691260979.7017121 1800 1900 
1691260980.7024753 1800 1900 
1691260981.6994555 1800 1925 
1691260982.7005177 1800 1900 
1691260983.7005463 1800 1900 
1691260984.7006242 1800 1925 
1691260985.6996744 1800 1900 
1691260986.7007012 1800 1900 
1691260987.700758 1800 1900 
1691260988.7008798 1800 1900 
1691260989.7008722 1800 1900 
1691260990.7152004 1800 1900 
1691260991.70101 1800 1925 
1691260992.7009096 1800 1900 
1691260993.7016385 1800 1900 
1691260994.701172 1800 1900 
1691260995.7001905 1800 1900 
1691260996.7002625 1775 1900 
1691260997.6990874 1775 1900 
1691260998.7001367 1775 1900 
1691260999.7014365 1775 1900 
1691261000.7030833 1775 1900 
1691261001.6994648 1775 1900 
1691261002.700459 1800 1900 
1691261003.7005043 1800 1900 
1691261004.700547 1775 1900 
1691261005.69959 1800 1900 
1691261006.7006438 1800 1900 
1691261007.7008235 1800 1925 
1691261008.700833 1775 1900 
1691261009.7010293 1800 1925 
1691261010.7008832 1800 1900 
1691261011.7009642 1775 1900 
1691261012.7008283 1800 1900 
1691261013.7008543 1800 1900 
1691261014.700913 1800 1900 
1691261015.701199 1775 1900 
1691261016.7011983 1800 1900 
1691261017.701223 1775 1875 
1691261018.701278 1775 1900 
1691261019.7011032 1775 1875 
1691261020.7001257 1775 1875 
1691261021.7011495 1775 1900 
1691261022.7014341 1775 1900 
1691261023.7013083 1775 1875 
1691261024.7025025 1775 1875 
1691261025.7015967 1800 1875 
1691261026.7016473 1775 1875 
1691261027.7016926 1775 1875 
1691261028.70097 1775 1875 
1691261029.7054265 1800 1875 
1691261030.7017953 1775 1875 
1691261031.7008796 1775 1875 
1691261032.699914 1775 1900 
1691261033.7010221 1775 1875 
1691261034.7010121 1775 1875 
1691261035.7010205 1775 1875 
1691261036.7001004 1775 1875 
1691261037.7012665 1775 1875 
1691261038.7013912 1775 1875 
1691261039.7012372 1775 1875 
1691261040.7002969 1775 1900 
1691261041.7011662 1775 1900 
1691261042.7012975 1800 1900 
1691261043.7013767 1775 1900 
1691261044.700283 1775 1875 
1691261045.7015736 1775 1900 
1691261046.701631 1775 1900 
1691261047.701681 1775 1900 
1691261048.7003593 1800 1900 
1691261049.7016587 1800 1900 
1691261050.7028377 1800 1925 
1691261051.7018409 1800 1900 
1691261052.7019522 1800 1925 
1691261053.701789 1775 1925 
1691261054.7022152 1775 1925 
1691261055.701751 1800 1925 
1691261056.7022212 1775 1925 
1691261057.701838 1800 1900 
1691261058.702096 1800 1900 
1691261059.7012482 1800 1875 
1691261060.7025561 1800 1900 
1691261061.7031596 1775 1900 
1691261062.7022772 1775 1900 
1691261063.7014062 1800 1875 
1691261064.702473 1775 1900 
1691261065.702522 1800 1900 
1691261066.7025383 1800 1900 
1691261067.703596 1775 1900 
1691261068.7066793 1800 1875 
1691261069.7016256 1800 1900 
1691261070.701708 1800 1900 
1691261071.7007208 1800 1925 
1691261072.7017999 1800 1900 
1691261073.7017086 1800 1900 
1691261074.701871 1800 1900 
1691261075.7024686 1800 1900 
1691261076.702381 1800 1900 
1691261077.7021794 1800 1900 
1691261078.711989 1800 1900 
1691261079.701253 1800 1900 
1691261080.7021565 1800 1900 
1691261081.704817 1800 1900 
1691261082.702229 1800 1900 
1691261083.7012804 1800 1900 
1691261084.7023184 1775 1925 
1691261085.702206 1800 1900 
1691261086.7023058 1800 1900 
1691261087.7026737 1800 1900 
1691261088.702592 1800 1900 
1691261089.702541 1775 1900 
1691261090.702572 1800 1875 
1691261091.7026649 1800 1875 
1691261092.7024386 1775 1875 
1691261093.7027338 1775 1875 
1691261094.7027812 1800 1900 
1691261095.7030149 1775 1900 
1691261096.7029452 1775 1900 
1691261097.702923 1775 1900 
1691261098.7030163 1775 1900 
1691261099.7030663 1775 1900 
1691261100.7030823 1775 1900 
1691261101.7031374 1800 1900 
1691261102.7050097 1775 1925 
1691261103.7022264 1775 1925 
1691261104.702211 1800 1925 
1691261105.7020843 1800 1925 
1691261106.7017515 1800 1925 
1691261107.7039826 1800 1925 
1691261108.702523 1775 1925 
1691261109.70225 1800 1925 
1691261110.701604 1775 1925 
1691261111.702706 1800 1925 
1691261112.7040014 1800 1925 
1691261113.7027838 1775 1925 
1691261114.7017286 1800 1900 
1691261115.702764 1775 1925 
1691261116.703048 1775 1900 
1691261117.7031925 1800 1900 
1691261118.701788 1800 1925 
1691261119.7029395 1800 1925 
1691261120.7028313 1800 1900 
1691261121.7030249 1800 1900 
1691261122.7019868 1800 1900 
1691261123.7028885 1800 1900 
1691261124.7031932 1800 1900 
1691261125.7034645 1800 1900 
1691261126.7025247 1775 1900 
1691261127.7030694 1775 1900 
1691261128.7033706 1800 1900 
1691261129.703398 1800 1900 
1691261130.7026186 1800 1875 
1691261131.703569 1800 1875 
1691261132.703588 1800 1900 
1691261133.703578 1800 1900 
1691261134.7037232 1800 1875 
1691261135.70367 1800 1900 
1691261136.703787 1800 1900 
1691261137.7038128 1800 1900 
1691261138.7038584 1800 1900 
1691261139.7029462 1800 1900 
1691261140.7030168 1800 1900 
1691261141.7033541 1800 1900 
1691261142.7032268 1800 1900 
1691261143.7037919 1800 1900 
1691261144.7032456 1800 1900 
1691261145.7019484 1800 1900 
1691261146.7032232 1800 1900 
1691261147.703312 1800 1900 
1691261148.7032661 1800 1900 
1691261149.7023535 1800 1900 
1691261150.703211 1800 1900 
1691261151.703284 1825 1900 
1691261152.7033184 1825 1900 
1691261153.7023237 1825 1900 
1691261154.703433 1825 1900 
1691261155.7038007 1825 1900 
1691261156.7067206 1825 1900 
1691261157.7027166 1825 1900 
1691261158.7037566 1800 1900 
1691261159.703776 1800 1925 
1691261160.7038424 1800 1900 
1691261161.7029502 1800 1900 
1691261162.70395 1800 1900 
1691261163.7039866 1800 1900 
1691261164.7040198 1800 1900 
1691261165.7037058 1800 1900 
1691261166.7043092 1800 1900 
1691261167.704204 1800 1900 
1691261168.704204 1800 1900 
1691261169.7034225 1800 1900 
1691261170.7043247 1800 1900 
1691261171.7043252 1800 1900 
1691261172.7043948 1800 1900 
1691261173.704441 1800 1900 
1691261174.7057257 1800 1900 
1691261175.703558 1800 1900 
1691261176.7035773 1800 1900 
1691261177.703629 1800 1875 
1691261178.7035341 1800 1875 
1691261179.703574 1800 1900 
1691261180.7038474 1800 1900 
1691261181.7035823 1800 1900 
1691261182.7038534 1800 1900 
1691261183.7041295 1800 1925 
1691261184.7027347 1800 1900 
1691261185.707357 1825 1900 
1691261186.7041419 1825 1900 
1691261187.704171 1800 1900 
1691261188.7032566 1800 1900 
1691261189.7042596 1825 1900 
1691261190.7042854 1825 1900 
1691261191.7042847 1825 1900 
1691261192.703337 1825 1900 
1691261193.704369 1825 1925 
1691261194.7044444 1825 1925 
1691261195.7063682 1800 1900 
1691261196.703963 1800 1900 
1691261197.7046146 1800 1900 
1691261198.7046556 1800 1900 
1691261199.7046885 1800 1900 
1691261200.7037313 1800 1875 
1691261201.7048397 1800 1900 
1691261202.7048326 1800 1900 
1691261203.7050312 1800 1875 
1691261204.704134 1800 1900 
1691261205.706376 1800 1900 
1691261206.7050512 1800 1900 
1691261207.7052073 1800 1900 
1691261208.7041073 1800 1925 
1691261209.7052085 1800 1900 
1691261210.7043388 1800 1900 
1691261211.7050967 1825 1900 
1691261212.7032702 1825 1925 
1691261213.704089 1800 1925 
1691261214.7044036 1800 1900 
1691261215.7044353 1800 1900 
1691261216.7045014 1800 1900 
1691261217.704504 1800 1900 
1691261218.7045498 1800 1900 
1691261219.704579 1800 1900 
1691261220.7046344 1800 1900 
1691261221.7047546 1800 1900 
1691261222.7070842 1800 1900 
1691261223.7038438 1800 1925 
1691261224.7046573 1800 1925 
1691261225.7049985 1800 1900 
1691261226.7049708 1800 1925 
1691261227.7039769 1800 1925 
1691261228.7050939 1800 1900 
1691261229.7049017 1800 1900 
1691261230.7052085 1800 1900 
1691261231.7045991 1800 1900 
1691261232.70527 1800 1900 
1691261233.7054257 1800 1900 
1691261234.7055795 1800 1900 
1691261235.704345 1800 1900 
1691261236.7053192 1800 1900 
1691261237.7055268 1800 1900 
1691261238.7055721 1800 1925 
1691261239.705149 1800 1925 
1691261240.7054646 1800 1925 
1691261241.7067358 1800 1925 
1691261242.705495 1800 1925 
1691261243.7044961 1800 1900 
1691261244.7178667 1800 1900 
1691261245.7061112 1800 1900 
1691261246.7049308 1800 1900 
1691261247.704502 1800 1900 
1691261248.7050803 1800 1900 
1691261249.705111 1800 1900 
1691261250.704877 1800 1900 
1691261251.7038722 1800 1900 
1691261252.705778 1800 1900 
1691261253.7051528 1775 1875 
1691261254.7112644 1775 1900 
1691261255.705476 1775 1900 
1691261256.7060096 1800 1900 
1691261257.7054727 1800 1900 
1691261258.7055244 1775 1875 
1691261259.7052264 1800 1900 
1691261260.7055953 1775 1900 
1691261261.7056272 1800 1900 
1691261262.705582 1800 1900 
1691261263.7058861 1825 1900 
1691261264.7057073 1825 1900 
1691261265.7057567 1825 1900 
1691261266.7048428 1825 1900 
1691261267.7059965 1825 1900 
1691261268.7060282 1825 1900 
1691261269.706065 1825 1900 
1691261270.704875 1825 1900 
1691261271.7058551 1825 1900 
1691261272.70774 1825 1900 
1691261273.7076244 1800 1900 
1691261274.7062612 1800 1900 
1691261275.70607 1800 1900 
1691261276.7062984 1800 1900 
1691261277.7063286 1800 1925 
1691261278.7058578 1800 1925 
1691261279.70652 1800 1925 
1691261280.70651 1800 1925 
1691261281.7067628 1825 1925 
1691261282.7045832 1800 1925 
1691261283.7076304 1800 1925 
1691261284.7057035 1800 1950 
1691261285.7057717 1800 1950 
1691261286.7047327 1800 1925 
1691261287.7059019 1800 1925 
1691261288.7058322 1800 1925 
1691261289.7056777 1800 1925 
1691261290.7053201 1800 1925 
1691261291.7057843 1800 1925 
1691261292.7061598 1800 1925 
1691261293.7062216 1825 1925 
1691261294.7059107 1800 1925 
1691261295.706173 1800 1925 
1691261296.7062247 1800 1925 
1691261297.7063735 1800 1925 
1691261298.7066128 1800 1925 
1691261299.706371 1800 1925 
1691261300.706262 1800 1925 
1691261301.7053366 1800 1925 
1691261302.7063684 1800 1925 
1691261303.707207 1800 1925 
1691261304.7063518 1800 1925 
1691261305.705877 1800 1925 
1691261306.7067719 1800 1925 
1691261307.7067568 1800 1925 
1691261308.7079527 1800 1925 
1691261309.7060323 1800 1925 
1691261310.7070408 1800 1900 
1691261311.7066572 1800 1925 
1691261312.7141497 1800 1925 
1691261313.706003 1800 1925 
1691261314.7070239 1800 1925 
1691261315.7072363 1800 1925 
1691261316.707539 1800 1925 
1691261317.706098 1800 1925 
1691261318.706424 1800 1900 
1691261319.7066672 1800 1900 
1691261320.7061138 1800 1925 
1691261321.7053006 1800 1925 
1691261322.7095547 1800 1925 
1691261323.7064652 1800 1900 
1691261324.7064617 1800 1900 
1691261325.7057822 1800 1925 
1691261326.706622 1800 1925 
1691261327.7066674 1800 1900 
1691261328.7067914 1800 1925 
1691261329.7059011 1800 1900 
1691261330.706721 1800 1900 
1691261331.7068498 1800 1925 
1691261332.7131462 1800 1925 
1691261333.707084 1825 1925 
1691261334.707201 1800 1925 
1691261335.7071579 1800 1950 
1691261336.7071872 1825 1950 
1691261337.707368 1825 1925 
1691261338.707327 1825 1925 
1691261339.7080395 1825 1925 
1691261340.706063 1825 1925 
1691261341.707295 1825 1925 
1691261342.7073336 1850 1925 
1691261343.707477 1825 1925 
