time pressure_pt1 pressure_pt2 pressure_pt3 pressure_pt4
1691262447.8841205 -124 -124 -124 -124 
1691262449.0004983 -124 -124 -124 -124 
1691262450.1002138 -124 -124 -123 -125 
1691262451.2163107 -124 -124 -124 -124 
1691262452.347364 -124 -125 -124 -125 
1691262453.4475436 -124 -124 -124 -125 
1691262454.5636258 -124 -124 -124 -124 
1691262455.663811 -124 -125 -124 -125 
1691262456.79491 -124 -124 -124 -124 
1691262457.895343 -124 -124 -124 -124 
1691262459.0111659 -124 -125 -125 -125 
1691262460.1269336 -124 -124 -124 -125 
1691262461.25797 -123 -124 -124 -125 
1691262462.3739245 -124 -124 -124 -125 
1691262463.474229 -124 -124 -124 -125 
1691262464.605195 -124 -124 -124 -124 
1691262465.7211802 -124 -124 -124 -124 
1691262466.8212318 -124 -124 -124 -124 
1691262467.952303 -124 -124 -124 -125 
1691262469.0525045 -124 -124 -124 -124 
1691262470.1680808 -123 -124 -124 -124 
1691262471.2682192 -124 -124 -124 -125 
1691262472.4001615 -124 -124 -124 -125 
1691262473.5155053 -124 -124 -124 -125 
1691262474.6165383 -124 -124 -124 -125 
1691262475.750306 -124 -124 -124 -125 
1691262476.8633053 -124 -124 -124 -124 
1691262477.9667304 -124 -124 -124 -125 
1691262479.0666604 -124 -124 -124 -125 
1691262480.1977224 -124 -124 -124 -125 
1691262481.3136086 -124 -124 -124 -125 
1691262482.4148862 -124 -124 -124 -125 
1691262483.5484772 -124 -124 -124 -124 
1691262484.660632 -124 -124 -124 -125 
1691262485.7621334 -124 -124 -123 -124 
1691262486.8923366 -124 -124 -124 -125 
1691262488.0082886 -124 -124 -124 -124 
1691262489.1081455 -124 -124 -124 -125 
1691262490.2082942 -124 -124 -124 -124 
1691262491.3391373 -124 -124 -124 -125 
1691262492.457339 -124 -124 -124 -124 
1691262493.555525 -124 -124 -124 -125 
1691262494.6863918 -124 -124 -124 -125 
1691262495.802388 -124 -124 -124 -125 
1691262496.9020565 -124 -124 -124 -125 
1691262498.0235207 -124 -123 -124 -124 
1691262499.1545885 -124 -124 -124 -124 
1691262500.2543066 -124 -123 -124 -125 
1691262501.3546195 -124 -124 -124 -124 
1691262502.4858017 -124 -124 -124 -124 
1691262503.6017513 -124 -124 -124 -124 
1691262504.7021332 -124 -124 -124 -124 
1691262505.833235 -124 -124 -124 -125 
1691262506.9487286 -124 -124 -124 -125 
1691262508.049124 -124 -124 -124 -125 
1691262509.1650338 -124 -124 -124 -124 
1691262510.2957816 -124 -124 -124 -125 
1691262511.3961978 -124 -124 -124 -124 
1691262512.5007029 -124 -124 -124 -124 
1691262513.6272469 -124 -124 -124 -124 
1691262514.746915 -124 -124 -124 -124 
1691262515.8429604 -124 -124 -124 -125 
1691262516.964535 -124 -125 -124 -125 
1691262518.0964735 -124 -123 -124 -124 
1691262519.1956236 -124 -124 -124 -124 
1691262520.3123176 -124 -124 -123 -125 
1691262521.4443293 -124 -124 -124 -125 
1691262522.5471196 -124 -124 -124 -125 
1691262523.6436212 -124 -124 -124 -124 
1691262524.7747226 -124 -124 -124 -125 
1691262525.8906138 -124 -124 -124 -124 
1691262526.9911163 -124 -124 -124 -124 
1691262528.1073587 -124 -124 -124 -124 
1691262529.2378643 -124 -124 -124 -124 
1691262530.337957 -124 -124 -124 -124 
1691262531.454411 -124 -124 -124 -125 
1691262532.589775 -124 -124 -124 -124 
1691262533.6870043 -124 -124 -124 -124 
1691262534.7855406 -124 -124 -125 -125 
1691262535.9054341 -124 -124 -124 -124 
1691262537.0362391 -125 -124 -124 -125 
1691262538.1365185 -124 -124 -124 -124 
1691262539.2526603 -124 -124 -124 -125 
1691262540.3836136 -124 -124 -124 -125 
1691262541.4837773 -124 -125 -124 -124 
1691262542.6004918 -124 -124 -124 -125 
1691262543.733236 -124 -124 -124 -124 
1691262544.8318636 -124 -124 -124 -125 
1691262545.9308467 -124 -125 -124 -125 
1691262547.0469522 -124 -124 -124 -125 
1691262548.1778638 -124 -124 -124 -125 
1691262549.2780666 -124 -124 -124 -125 
1691262550.3941228 -124 -124 -124 -125 
1691262551.5259068 -124 -124 -124 -124 
1691262552.6253023 -124 -124 -124 -125 
1691262553.7413456 -124 -124 -124 -125 
1691262554.8413546 -124 -124 -124 -125 
1691262555.9725163 -124 -124 -124 -125 
1691262557.0726347 -124 -125 -124 -124 
1691262558.1885328 -124 -124 -124 -125 
1691262559.3195815 -124 -124 -124 -125 
1691262560.4199665 -124 -124 -124 -125 
1691262561.5360048 -124 -124 -124 -124 
1691262562.6670272 -123 -124 -124 -125 
1691262563.766807 -124 -124 -124 -125 
1691262564.8824344 -124 -124 -124 -124 
1691262565.9830718 -124 -124 -124 -124 
1691262567.1141407 -124 -124 -124 -124 
1691262568.2139459 -124 -124 -124 -124 
1691262569.3398356 -124 -124 -124 -125 
1691262570.4426525 -124 -124 -124 -125 
1691262571.5733674 -124 -124 -124 -124 
1691262572.6892555 -124 -123 -124 -125 
1691262573.7894552 -124 -125 -124 -125 
1691262574.9153268 -124 -125 -125 -124 
1691262576.0462863 -124 -124 -124 -125 
1691262577.1463566 -124 -124 -124 -124 
1691262578.2463975 -124 -124 -124 -125 
1691262579.377317 -124 -124 -124 -124 
1691262580.4934433 -124 -124 -124 -125 
1691262581.59374 -124 -124 -124 -125 
1691262582.7209976 -124 -124 -124 -124 
1691262583.8506262 -124 -124 -124 -125 
1691262584.9520094 -124 -124 -124 -124 
1691262586.0505848 -124 -124 -124 -124 
1691262587.1669786 -124 -124 -124 -125 
1691262588.2665482 -124 -124 -124 -124 
1691262589.3825374 -124 -124 -124 -124 
1691262590.5136406 -124 -125 -124 -125 
1691262591.6138988 -124 -124 -124 -124 
1691262592.713819 -124 -125 -124 -125 
1691262593.813991 -124 -124 -124 -125 
1691262594.9302979 -124 -124 -124 -125 
1691262596.0463948 -124 -124 -124 -125 
1691262597.1460488 -124 -124 -124 -124 
1691262598.2772236 -124 -124 -124 -125 
1691262599.3930347 -124 -124 -124 -124 
1691262600.4933436 -124 -124 -124 -124 
1691262601.6244633 -124 -124 -124 -125 
1691262602.724191 -124 -124 -124 -124 
1691262603.8244917 -124 -124 -124 -124 
1691262604.940704 -124 -125 -124 -125 
1691262606.0718904 -125 -124 -124 -125 
1691262607.1874404 -124 -124 -124 -124 
1691262608.2878156 -124 -124 -124 -124 
1691262609.4188783 -125 -124 -124 -125 
1691262610.5347166 -124 -124 -124 -124 
1691262611.6347678 -124 -124 -124 -125 
1691262612.734757 -124 -124 -124 -125 
1691262613.8660727 -124 -124 -124 -125 
1691262614.9660401 -124 -124 -124 -125 
1691262616.0820303 -124 -124 -123 -125 
1691262617.2129953 -124 -124 -124 -124 
1691262618.3288074 -124 -124 -124 -124 
1691262619.429049 -124 -124 -124 -125 
1691262620.5607185 -124 -124 -124 -125 
1691262621.6760552 -124 -124 -124 -124 
1691262622.7761238 -124 -124 -124 -125 
1691262623.8766851 -124 -124 -124 -125 
1691262625.007673 -124 -124 -124 -125 
1691262626.1134048 -124 -124 -124 -124 
1691262627.2236753 -123 -124 -124 -125 
1691262628.354374 -124 -124 -124 -125 
1691262629.470779 -124 -124 -124 -125 
1691262630.5743756 -124 -124 -124 -125 
1691262631.686819 -125 -124 -124 -125 
1691262632.8178394 -124 -124 -124 -124 
1691262633.9176514 -124 -124 -124 -125 
1691262635.0180507 -124 -124 -124 -124 
1691262636.1511989 -124 -124 -124 -125 
1691262637.2491095 -125 -124 -125 -125 
1691262638.3651648 -124 -124 -124 -124 
1691262639.4974487 -124 -124 -124 -124 
1691262640.6162658 -124 -124 -124 -125 
1691262641.7124157 -124 -124 -124 -124 
1691262642.82892 -124 -124 -124 -125 
1691262643.9593916 -124 -124 -124 -124 
1691262645.0596378 -124 -124 -124 -125 
1691262646.1595736 -124 -124 -124 -125 
1691262647.2906384 -124 -124 -124 -124 
1691262648.390671 -124 -124 -124 -125 
1691262649.5068204 -124 -124 -124 -125 
1691262650.6227543 -124 -124 -124 -125 
1691262651.7537947 -124 -124 -124 -125 
1691262652.8538177 -123 -125 -124 -124 
1691262653.9699788 -124 -125 -124 -124 
1691262655.1011415 -124 -124 -124 -125 
1691262656.2007325 -124 -124 -124 -125 
1691262657.3007503 -124 -124 -124 -124 
1691262658.4316509 -124 -124 -124 -125 
1691262659.5376482 -124 -124 -124 -125 
1691262660.6481307 -123 -124 -124 -125 
1691262661.7638936 -124 -124 -124 -125 
1691262662.8953285 -124 -124 -124 -125 
1691262663.9951308 -124 -124 -124 -125 
1691262665.1117084 -124 -124 -124 -125 
1691262666.242633 -124 -124 -124 -124 
1691262667.3516808 -124 -124 -124 -125 
1691262668.4430766 -124 -124 -124 -124 
1691262669.5424085 -124 -124 -124 -124 
1691262670.6755645 -124 -124 -124 -125 
1691262671.789822 -124 -124 -124 -125 
1691262672.9057512 -124 -124 -124 -125 
1691262674.0367603 -124 -124 -124 -125 
1691262675.1369212 -124 -124 -124 -125 
1691262676.2527595 -124 -124 -124 -125 
1691262677.3837445 -124 -124 -124 -124 
1691262678.484408 -124 -124 -124 -125 
1691262679.5839663 -124 -124 -124 -125 
1691262680.684036 -124 -124 -123 -125 
1691262681.8150914 -124 -124 -124 -125 
1691262682.9313679 -124 -124 -124 -125 
1691262684.0474198 -124 -124 -124 -125 
1691262685.1783304 -124 -125 -124 -123 
1691262686.2786198 -124 -124 -124 -125 
1691262687.3946173 -124 -125 -124 -124 
1691262688.4948375 -124 -124 -124 -124 
1691262689.6257071 -124 -124 -124 -124 
1691262690.7256696 -124 -124 -124 -125 
1691262691.8259602 -124 -124 -124 -124 
1691262692.9584944 -124 -124 -124 -124 
1691262694.0732987 -124 -124 -124 -124 
1691262695.1888576 -124 -124 -124 -125 
1691262696.3198037 -124 -124 -124 -125 
1691262697.4196649 -124 -124 -124 -124 
1691262698.5393054 -124 -124 -124 -125 
1691262699.6358683 -124 -124 -124 -124 
1691262700.7672157 -124 -124 -124 -125 
1691262701.8681781 -124 -124 -124 -124 
1691262702.967271 -124 -124 -124 -125 
1691262704.098205 -124 -125 -124 -125 
1691262705.2143319 -124 -124 -124 -124 
1691262706.330219 -124 -123 -124 -125 
1691262707.430455 -124 -124 -123 -124 
1691262708.5615172 -124 -124 -124 -125 
1691262709.677337 -124 -124 -124 -125 
1691262710.7772381 -124 -124 -124 -125 
1691262711.8773751 -124 -124 -124 -124 
1691262713.0083401 -124 -124 -124 -125 
1691262714.1092837 -124 -124 -124 -124 
1691262715.2244117 -124 -124 -124 -125 
1691262716.355635 -124 -124 -124 -125 
1691262717.4720778 -124 -124 -124 -125 
1691262718.571934 -124 -124 -124 -124 
1691262719.6927567 -124 -124 -124 -125 
1691262720.81907 -124 -124 -124 -124 
1691262721.919575 -124 -124 -124 -125 
1691262723.0190506 -124 -124 -124 -123 
1691262724.1501906 -124 -124 -124 -125 
1691262725.250092 -124 -124 -124 -124 
1691262726.3661342 -124 -124 -124 -125 
1691262727.4827418 -124 -124 -124 -125 
1691262728.613478 -124 -124 -124 -124 
1691262729.7135859 -124 -124 -124 -125 
1691262730.8293786 -124 -124 -124 -125 
1691262731.960287 -124 -124 -124 -124 
1691262733.060408 -124 -124 -123 -125 
1691262734.1624167 -124 -124 -124 -125 
1691262735.2918227 -124 -124 -124 -124 
1691262736.3916376 -124 -124 -124 -125 
1691262737.5078907 -124 -124 -124 -125 
1691262738.6251218 -124 -124 -124 -125 
1691262739.75845 -124 -124 -124 -124 
1691262740.8548057 -124 -124 -124 -124 
1691262741.9710698 -124 -124 -124 -124 
1691262743.1019828 -124 -124 -124 -124 
1691262744.2022667 -124 -124 -124 -125 
1691262745.3020525 -124 -125 -123 -124 
1691262746.4018931 -124 -124 -124 -124 
1691262747.5334442 -125 -125 -124 -125 
1691262748.6495938 -124 -124 -124 -125 
1691262749.765565 -124 -124 -124 -125 
1691262750.8981621 -124 -124 -124 -124 
1691262751.9974697 -124 -124 -124 -125 
1691262753.1127403 -124 -124 -124 -125 
1691262754.2435062 -124 -124 -124 -124 
1691262755.3435528 -124 -124 -124 -124 
1691262756.4435656 -124 -124 -124 -125 
1691262757.5438042 -124 -124 -124 -125 
1691262758.6751046 -124 -124 -124 -124 
1691262759.7931094 -124 -124 -124 -124 
1691262760.907185 -124 -125 -124 -125 
1691262762.0379863 -124 -124 -124 -125 
1691262763.1381881 -124 -124 -124 -125 
1691262764.2541032 -124 -124 -124 -124 
1691262765.359925 -124 -124 -124 -124 
1691262766.4866421 -124 -125 -124 -124 
1691262767.5863283 -124 -123 -124 -125 
1691262768.6864011 -124 -124 -124 -124 
1691262769.8174841 -124 -124 -124 -125 
1691262770.9335122 -124 -124 -124 -124 
1691262772.049656 -124 -124 -124 -125 
1691262773.180442 -124 -125 -124 -125 
1691262774.28062 -124 -124 -124 -125 
1691262775.3965223 -124 -124 -124 -125 
1691262776.4984078 -124 -124 -124 -124 
1691262777.627121 -124 -124 -124 -125 
1691262778.7275002 -124 -124 -124 -125 
1691262779.8275 -124 -124 -124 -125 
1691262780.9589214 -124 -124 -124 -125 
1691262782.074752 -124 -124 -124 -125 
1691262783.1907344 -124 -124 -124 -125 
1691262784.2908287 -124 -124 -124 -124 
1691262785.4221497 -124 -124 -124 -125 
1691262786.5381515 -124 -125 -124 -125 
1691262787.6380773 -124 -124 -124 -125 
1691262788.7705355 -124 -124 -124 -125 
1691262789.869189 -124 -124 -124 -125 
1691262790.9692364 -124 -124 -124 -125 
1691262792.1003668 -124 -123 -124 -125 
1691262793.2161317 -124 -124 -124 -125 
1691262794.3321817 -124 -124 -124 -124 
1691262795.4323242 -124 -125 -124 -125 
1691262796.5634792 -124 -125 -124 -124 
1691262797.67946 -124 -124 -124 -124 
1691262798.7797534 -125 -124 -125 -123 
1691262799.910584 -124 -124 -124 -125 
1691262801.0104873 -124 -125 -124 -124 
1691262802.1108568 -125 -124 -124 -125 
1691262803.2265537 -124 -124 -124 -124 
1691262804.3637052 -124 -124 -124 -125 
1691262805.4744813 -124 -124 -124 -124 
1691262806.5773666 -124 -124 -124 -125 
1691262807.704907 -124 -124 -124 -125 
1691262808.820836 -124 -124 -124 -124 
1691262809.9213681 -124 -125 -124 -125 
1691262811.0518966 -124 -124 -124 -123 
1691262812.1521773 -124 -124 -124 -125 
1691262813.2520754 -124 -124 -124 -125 
1691262814.3681996 -124 -124 -124 -125 
1691262815.4996147 -124 -125 -124 -125 
1691262816.6190894 -124 -124 -124 -124 
1691262817.7189417 -124 -124 -124 -125 
1691262818.8465362 -124 -124 -124 -124 
1691262819.9623291 -124 -124 -124 -125 
1691262821.0624347 -124 -124 -124 -125 
1691262822.1627326 -124 -124 -125 -125 
1691262823.2934866 -124 -124 -124 -123 
1691262824.3935885 -124 -124 -124 -125 
1691262825.5104609 -124 -124 -124 -125 
1691262826.6406753 -124 -124 -124 -125 
1691262827.7568502 -124 -124 -124 -124 
1691262828.856844 -124 -123 -124 -124 
1691262829.97289 -124 -124 -124 -124 
1691262831.1039407 -124 -124 -124 -125 
1691262832.2039583 -124 -124 -124 -125 
1691262833.304258 -124 -124 -124 -123 
1691262834.4043725 -124 -124 -124 -125 
1691262835.539163 -124 -124 -124 -124 
1691262836.6515028 -124 -124 -124 -125 
1691262837.7675688 -124 -124 -124 -125 
1691262838.8985498 -124 -124 -124 -125 
1691262839.998696 -124 -124 -124 -125 
1691262841.1152 -124 -124 -124 -125 
1691262842.2148952 -124 -124 -125 -125 
1691262843.3454738 -124 -124 -124 -125 
1691262844.4467177 -124 -124 -124 -124 
1691262845.5459492 -124 -124 -124 -124 
1691262846.6765966 -124 -124 -124 -124 
1691262847.792651 -124 -124 -124 -124 
1691262848.9116414 -124 -124 -124 -124 
1691262850.010008 -124 -124 -124 -125 
1691262851.1411855 -124 -124 -124 -124 
1691262852.2577538 -124 -124 -124 -124 
1691262853.362289 -124 -124 -124 -125 
1691262854.488443 -124 -124 -124 -124 
1691262855.5879495 -124 -124 -124 -125 
1691262856.6881828 -124 -124 -124 -124 
1691262857.819505 -124 -124 -124 -125 
1691262858.93556 -124 -124 -124 -124 
1691262860.0515106 -124 -124 -124 -124 
1691262861.1514354 -124 -124 -124 -124 
1691262862.2826636 -124 -125 -124 -125 
1691262863.3984995 -124 -124 -124 -125 
1691262864.499319 -124 -124 -124 -125 
1691262865.629595 -123 -124 -124 -125 
1691262866.7297273 -123 -124 -124 -125 
1691262867.8319073 -124 -124 -124 -125 
1691262868.9505572 -124 -124 -124 -125 
1691262870.0809324 -124 -124 -124 -124 
1691262871.196948 -124 -124 -124 -125 
1691262872.2968638 -124 -124 -124 -124 
1691262873.4277718 -123 -124 -124 -124 
1691262874.5446265 -124 -124 -124 -125 
1691262875.6442232 -124 -124 -124 -124 
1691262876.7751987 -124 -124 -124 -124 
1691262877.8751879 -124 -124 -124 -124 
1691262878.9753199 -124 -124 -124 -124 
1691262880.0756652 -124 -125 -124 -124 
1691262881.2076025 -124 -124 -124 -125 
1691262882.3068473 -124 -124 -124 -125 
1691262883.4223866 -124 -124 -124 -125 
1691262884.5536945 -124 -124 -124 -125 
1691262885.653556 -124 -124 -124 -125 
1691262886.7575927 -124 -124 -124 -125 
1691262887.8848374 -124 -124 -124 -125 
1691262888.9849868 -124 -124 -124 -125 
1691262890.0851293 -124 -124 -124 -125 
1691262891.185219 -124 -124 -124 -125 
1691262892.3161945 -124 -124 -124 -125 
1691262893.435883 -124 -124 -124 -125 
1691262894.532132 -124 -124 -125 -125 
1691262895.663144 -124 -124 -124 -125 
1691262896.7628708 -124 -124 -124 -125 
1691262897.8629293 -124 -124 -124 -124 
1691262898.963463 -124 -124 -124 -125 
1691262900.095416 -124 -124 -124 -125 
1691262901.201445 -124 -124 -124 -124 
1691262902.310118 -124 -124 -124 -125 
1691262903.441331 -124 -124 -124 -124 
1691262904.5415077 -124 -124 -124 -124 
1691262905.6417568 -124 -124 -124 -124 
1691262906.772407 -124 -124 -124 -125 
1691262907.872566 -124 -124 -124 -125 
1691262908.9726622 -124 -124 -124 -124 
1691262910.0728934 -125 -124 -124 -125 
1691262911.2037685 -124 -124 -124 -124 
1691262912.3197458 -124 -124 -124 -125 
1691262913.4196224 -124 -124 -124 -125 
1691262914.5507176 -124 -124 -124 -125 
1691262915.6511827 -124 -124 -124 -124 
1691262916.7549777 -124 -124 -124 -125 
1691262917.8818812 -124 -124 -124 -124 
1691262918.9821806 -124 -125 -124 -124 
1691262920.0824313 -124 -124 -124 -125 
1691262921.1986196 -124 -124 -125 -125 
1691262922.3290286 -124 -124 -124 -125 
1691262923.4289324 -124 -124 -124 -124 
1691262924.52964 -124 -125 -124 -125 
1691262925.6603124 -124 -124 -124 -124 
1691262926.7604852 -124 -124 -124 -124 
1691262927.8605068 -124 -124 -124 -124 
1691262928.9605827 -124 -124 -124 -124 
1691262930.091896 -124 -124 -124 -124 
1691262931.207609 -124 -124 -124 -124 
1691262932.30771 -124 -124 -124 -124 
1691262933.4400406 -124 -124 -124 -125 
1691262934.5401046 -124 -125 -124 -125 
1691262935.6395204 -124 -124 -125 -125 
1691262936.7698216 -124 -124 -124 -125 
1691262937.869857 -124 -124 -124 -125 
1691262938.9698896 -124 -124 -124 -124 
1691262940.086504 -124 -124 -124 -125 
1691262941.217259 -124 -124 -124 -124 
1691262942.3169231 -124 -124 -124 -125 
1691262943.4174461 -124 -124 -123 -125 
1691262944.552216 -124 -124 -124 -125 
1691262945.6492982 -124 -125 -123 -125 
1691262946.748575 -124 -124 -124 -124 
1691262947.8787446 -124 -124 -124 -125 
1691262948.9946094 -124 -124 -124 -125 
1691262950.1105776 -124 -124 -124 -125 
1691262951.2108245 -124 -125 -124 -124 
1691262952.3415601 -124 -124 -124 -124 
1691262953.441835 -124 -124 -124 -125 
1691262954.5417016 -124 -124 -124 -125 
1691262955.6726375 -124 -124 -124 -125 
1691262956.77285 -124 -124 -124 -125 
1691262957.872841 -124 -124 -124 -125 
1691262958.988911 -124 -124 -124 -125 
1691262960.121682 -124 -124 -124 -125 
1691262961.2200313 -124 -125 -124 -125 
1691262962.3199315 -124 -123 -124 -124 
1691262963.420145 -124 -124 -124 -124 
1691262964.5512645 -124 -124 -124 -125 
1691262965.6513512 -124 -124 -124 -125 
1691262966.755244 -124 -124 -124 -125 
1691262967.8754668 -124 -125 -124 -125 
1691262969.0064573 -124 -124 -124 -125 
1691262970.1118298 -124 -123 -124 -125 
1691262971.2070177 -124 -125 -124 -125 
1691262972.337836 -124 -124 -124 -125 
1691262973.4374688 -124 -124 -124 -125 
1691262974.5381446 -124 -124 -124 -125 
1691262975.671406 -124 -124 -124 -124 
1691262976.768711 -124 -124 -123 -124 
1691262977.8688047 -124 -124 -124 -125 
1691262978.9688942 -124 -124 -124 -124 
1691262980.0848532 -124 -124 -124 -125 
1691262981.18642 -124 -124 -124 -125 
1691262982.2850869 -124 -125 -124 -124 
1691262983.4162903 -124 -124 -124 -124 
1691262984.5167496 -124 -124 -124 -124 
1691262985.6164489 -124 -124 -124 -124 
1691262986.7475896 -124 -124 -124 -125 
1691262987.8473945 -124 -124 -124 -124 
1691262988.9634442 -124 -124 -124 -124 
1691262990.063352 -124 -124 -124 -124 
1691262991.1944335 -124 -124 -124 -124 
1691262992.294423 -124 -124 -124 -125 
1691262993.394426 -124 -124 -124 -124 
1691262994.525775 -124 -124 -124 -125 
1691262995.625612 -124 -125 -124 -125 
1691262996.7260134 -124 -124 -124 -124 
1691262997.8567238 -124 -124 -124 -124 
1691262998.9726424 -124 -124 -124 -124 
1691263000.0729887 -124 -124 -124 -124 
1691263001.2014823 -124 -124 -124 -125 
1691263002.3170843 -124 -124 -124 -125 
1691263003.4171107 -124 -124 -124 -124 
1691263004.5174427 -124 -124 -124 -125 
1691263005.650948 -124 -123 -124 -125 
1691263006.7494736 -124 -124 -124 -124 
1691263007.8643925 -124 -124 -124 -124 
1691263008.99534 -124 -124 -123 -124 
1691263010.095341 -124 -124 -124 -125 
1691263011.195485 -124 -124 -124 -125 
1691263012.2956283 -124 -124 -124 -124 
1691263013.4263809 -124 -124 -124 -124 
1691263014.526883 -124 -125 -123 -124 
1691263015.6266468 -124 -124 -124 -125 
1691263016.7612925 -124 -124 -124 -125 
1691263017.8737502 -124 -124 -124 -125 
1691263018.9737313 -124 -124 -124 -123 
1691263020.1049893 -124 -124 -124 -125 
1691263021.2049198 -124 -124 -124 -125 
1691263022.3049288 -124 -124 -124 -125 
1691263023.4048836 -124 -124 -124 -124 
1691263024.5362875 -124 -125 -124 -125 
1691263025.6359873 -124 -124 -124 -124 
1691263026.755862 -124 -124 -124 -125 
1691263027.8831024 -124 -124 -124 -125 
1691263028.983078 -124 -124 -124 -124 
1691263030.0833004 -124 -124 -124 -125 
1691263031.184408 -124 -124 -124 -125 
1691263032.3145103 -124 -124 -124 -124 
1691263033.4145546 -124 -123 -124 -125 
1691263034.5149055 -124 -124 -124 -125 
1691263035.6312592 -124 -124 -124 -124 
1691263036.763198 -124 -124 -124 -125 
1691263037.8618393 -124 -124 -124 -125 
1691263038.961999 -124 -124 -125 -124 
1691263040.0930288 -124 -124 -124 -125 
1691263041.1931593 -125 -124 -124 -125 
1691263042.2931788 -124 -124 -124 -124 
1691263043.392892 -124 -124 -124 -124 
1691263044.524206 -124 -124 -124 -125 
1691263045.6398246 -124 -124 -124 -125 
1691263046.7400546 -124 -125 -124 -124 
1691263047.8714786 -124 -124 -124 -125 
1691263048.971354 -124 -124 -125 -125 
1691263050.0719967 -124 -125 -124 -125 
1691263051.1896882 -124 -124 -124 -124 
1691263052.3056931 -124 -124 -125 -125 
1691263053.405788 -124 -123 -124 -125 
1691263054.522328 -124 -124 -124 -125 
1691263055.6524618 -124 -124 -124 -125 
1691263056.7583737 -124 -124 -124 -124 
1691263057.8526757 -124 -124 -123 -125 
1691263058.9841359 -124 -124 -124 -124 
1691263060.0840523 -124 -124 -124 -124 
1691263061.1840718 -124 -124 -124 -125 
1691263062.283955 -124 -124 -124 -124 
1691263063.4150515 -124 -124 -124 -125 
1691263064.5317526 -124 -124 -124 -125 
1691263065.631247 -124 -124 -124 -124 
1691263066.763806 -124 -124 -124 -125 
1691263067.863397 -124 -124 -124 -124 
1691263068.9622967 -124 -124 -124 -124 
1691263070.0930977 -124 -123 -124 -124 
1691263071.193335 -124 -124 -124 -125 
1691263072.2934592 -124 -123 -124 -125 
1691263073.4093306 -124 -124 -124 -124 
1691263074.5405924 -124 -124 -124 -124 
1691263075.640371 -124 -125 -124 -124 
1691263076.74058 -124 -124 -124 -125 
1691263077.8714612 -124 -124 -124 -124 
1691263078.9714124 -124 -125 -124 -124 
1691263080.0721889 -124 -124 -124 -124 
1691263081.1861386 -124 -124 -124 -125 
1691263082.3168428 -124 -124 -124 -125 
1691263083.4352539 -124 -124 -123 -125 
1691263084.5335636 -124 -124 -124 -124 
1691263085.6637213 -124 -124 -124 -124 
1691263086.7642524 -124 -124 -124 -124 
1691263087.8641171 -124 -124 -124 -125 
1691263088.9960196 -124 -124 -124 -125 
1691263090.094959 -124 -124 -124 -125 
1691263091.1957135 -124 -124 -124 -124 
1691263092.3117902 -124 -124 -124 -124 
1691263093.442328 -124 -124 -124 -125 
1691263094.5428135 -124 -123 -124 -124 
1691263095.6427114 -124 -124 -124 -125 
1691263096.7734642 -124 -124 -124 -125 
1691263097.8733404 -124 -124 -124 -125 
1691263098.9735987 -124 -124 -124 -125 
1691263100.104525 -124 -124 -124 -125 
1691263101.205269 -124 -124 -124 -125 
1691263102.3207514 -124 -124 -124 -124 
1691263103.4208095 -124 -124 -124 -125 
1691263104.55255 -124 -124 -124 -125 
1691263105.65212 -124 -124 -124 -125 
1691263106.7521415 -124 -124 -124 -124 
1691263107.8827825 -124 -124 -124 -124 
1691263108.9829853 -124 -124 -124 -125 
1691263110.0831492 -124 -124 -124 -125 
1691263111.1992605 -124 -124 -124 -125 
1691263112.3298852 -124 -124 -124 -123 
1691263113.4299188 -124 -124 -124 -125 
1691263114.531064 -124 -124 -124 -125 
1691263115.6613314 -124 -124 -124 -124 
1691263116.7627604 -123 -124 -124 -124 
1691263117.8617897 -124 -124 -124 -124 
1691263118.9923322 -124 -124 -124 -125 
1691263120.0924256 -124 -124 -124 -124 
1691263121.2084777 -124 -124 -124 -125 
1691263122.3083923 -124 -124 -124 -124 
1691263123.4397585 -124 -124 -124 -124 
1691263124.5403686 -124 -124 -124 -124 
1691263125.640024 -124 -123 -124 -124 
1691263126.7710147 -124 -124 -123 -124 
1691263127.871128 -124 -124 -124 -124 
1691263128.9710248 -124 -124 -124 -124 
1691263130.1019561 -124 -124 -124 -125 
1691263131.2181337 -124 -124 -124 -125 
1691263132.3178425 -124 -123 -124 -124 
1691263133.41827 -124 -124 -124 -124 
1691263134.549851 -124 -124 -124 -125 
1691263135.6494412 -124 -125 -124 -125 
1691263136.7494018 -124 -124 -124 -123 
1691263137.8494546 -124 -124 -124 -125 
1691263138.980814 -124 -124 -124 -125 
1691263140.0965166 -124 -124 -124 -124 
1691263141.2014163 -124 -124 -124 -125 
1691263142.2964666 -124 -124 -124 -125 
1691263143.4276206 -124 -124 -124 -124 
1691263144.5275145 -124 -124 -124 -124 
1691263145.6285 -124 -124 -124 -125 
1691263146.7622628 -124 -124 -124 -124 
1691263147.8589404 -124 -124 -124 -124 
1691263148.9749658 -124 -124 -124 -125 
1691263150.1057546 -124 -124 -124 -124 
1691263151.2076993 -124 -124 -124 -124 
1691263152.3057663 -124 -125 -124 -125 
1691263153.406138 -124 -124 -124 -124 
1691263154.5378268 -124 -124 -124 -125 
1691263155.6370537 -124 -124 -124 -125 
1691263156.7371771 -124 -125 -124 -125 
1691263157.8689432 -124 -123 -124 -124 
1691263158.9844937 -124 -124 -124 -125 
1691263160.084596 -124 -124 -124 -125 
1691263161.1847677 -124 -124 -124 -125 
